tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2015-11-04 16:37:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	357.8		g	-17.1	8.40e-07	4	1	3.15e-10	1.28e-09	4.54e-10	u	273	0	0	373.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2015-11-11 14:44:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	358.0		g	-17.5	8.56e-07	5	1	2.98e-10	1.04e-09	1.73e-10	u	273	0	0	423.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2015-11-23 18:54:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	356.5		g	-17.1	8.56e-07	6	1	3.73e-10	6.44e-10	2.00e-10	u	273	0	0	473.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2015-12-10 18:40:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	355.0		g	-17.0	8.40e-07	7	1	3.80e-10	6.56e-10	2.58e-10	u	273	0	0	523.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-01-07 12:32:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	357.7		g	-16.8	8.37e-07	8	1	3.65e-10	1.32e-09	3.06e-10	u	273	0	0	573.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-01-08 20:47:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.7	353.8		g	-16.7	8.06e-07	9	1	2.92e-10	2.49e-09	1.18e-10	u	273	0	0	623.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-01-13 11:17:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	355.1		g	-15.7	7.49e-07	10	1	3.17e-10	7.86e-10	2.25e-10	u	273	0	0	673.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-01-20 13:25:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	353.5		g	-15.8	7.30e-07	11	1	3.17e-10	4.73e-10	2.31e-10	u	273	0	0	698.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-01-22 11:59:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	354.0		g	-15.5	6.95e-07	12	1	2.77e-10	1.04e-09	2.24e-10	u	273	0	0	723.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-01-29 14:29:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	353.4		g	-15.9	6.69e-07	13	1	2.79e-10	5.46e-10	1.87e-10	u	273	0	0	748.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-02-05 10:21:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	354.0		g	-15.4	6.15e-07	14	1	3.16e-10	3.91e-10	2.52e-10	u	273	0	0	773.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-02-11 13:33:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	353.3		g	-16.3	5.81e-07	15	1	3.30e-10	4.32e-10	3.87e-10	u	273	0	0	788.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-02-19 11:40:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	350.4		g	-16.6	5.46e-07	16	1	3.30e-10	5.88e-10	1.49e-10	u	273	0	0	803.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-02-22 10:43:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	352.1		g	-15.5	4.47e-07	17	1	2.57e-10	4.17e-10	1.91e-10	u	273	0	0	818.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-02-26 10:18:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	354.0		g	-15.7	4.47e-07	18	1	2.07e-10	3.13e-10	3.14e-10	u	273	0	0	823.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-02-29 10:14:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	352.5		g	-15.5	2.58e-07	19	1	1.38e-10	1.32e-10	5.91e-11	u	273	0	0	828.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-03-03 14:10:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	353.0		g	-16.7	2.61e-07	20	1	1.18e-10	2.71e-10	6.63e-11	u	273	0	0	833.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-03-10 13:15:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	351.8		g	-16.2	2.45e-07	21	1	9.59e-11	1.95e-10	6.93e-11	u	273	0	0	838.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-03-17 14:54:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	353.2		g	-17.4	1.51e-07	22	1	6.83e-11	1.02e-10	3.89e-11	u	273	0	0	843.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-03-31 14:51:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	353.7		g	-16.7	1.03e-07	23	1	4.58e-11	7.28e-11	2.48e-11	u	273	0	0	846.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-04-08 10:43:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	350.0		g	-17.5	4.16e-08	24	1	1.91e-11	2.79e-11	9.83e-12	u	273	0	0	849.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-04-14 12:21:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	349.6		g	-19.4	1.36e-08	25	1	6.31e-12	1.06e-11	3.19e-12	u	273	0	0	852.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-04-20 16:07:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	355.5		g	-30.8	6.34e-09	26	1	3.08e-12	6.81e-12	3.45e-12	u	273	0	0	855.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-04-28 11:38:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	014.5		g	-47.7	5.39e-09	27	1	2.91e-12	4.72e-12	1.51e-12	u	273	0	0	858.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-05-05 11:02:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	061.9		g	-66.3	3.62e-09	28	1	4.02e-12	3.46e-12	1.36e-12	u	273	0	0	863.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-05-11 11:13:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	323.0		g	84.6	2.52e-09	29	1	2.26e-12	1.78e-12	2.92e-12	u	273	0	0	883.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-05-19 12:32:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	15.8	139.3		g	-41.2	1.19e-09	30	1	2.80e-12	5.60e-12	6.73e-12	u	273	0	0	903.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-05-19 14:33:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	11.5	146.7		g	-44.3	1.15e-09	31	1	4.05e-12	3.15e-12	5.53e-12	u	273	0	0	903.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-05-22 14:36:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	332.6		g	-50.4	3.06e-07	32	1	3.80e-10	1.44e-10	1.06e-10	u	273	0	0	923.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-05-27 13:25:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.2	234.7		g	-13.4	6.84e-09	33	1	8.71e-12	5.47e-12	9.55e-12	u	273	0	0	933.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-05-30 14:04:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.9	283.6		g	62.1	6.38e-09	34	1	8.00e-12	7.17e-12	6.33e-12	u	273	0	0	943.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-08 10:33:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.6	279.0		g	17.9	7.14e-09	35	1	1.37e-11	4.51e-12	5.80e-12	u	273	0	0	948.0
This study	unknown	Z72.2	Z72	Z72.2a	Z72.2a:LP-DIR-T	hargrave 2016-06-10 11:22:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	13.8	320.5		g	61.2	2.19e-09	36	1	3.05e-12	1.11e-11	1.01e-11	u	273	0	0	953.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-09-30 14:31:01	LT-NO:LP-DIR-T	pmagpy-3.4.0	10.2	013.5		g	-20.0	5.16e-07	1	1	1.20e-09	2.17e-09	2.60e-10	u	273	0	0	273
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-09-30 17:00:05	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.9	002.4		g	-19.5	5.39e-07	2	1	2.30e-10	3.13e-10	3.41e-10	u	273	0	0	273
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-10-08 15:45:21	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	4.2	000.1		g	-19.5	5.27e-07	3	1	2.12e-10	9.70e-10	3.07e-10	u	273	0	0	77
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-10-22 18:50:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	002.1		g	-19.2	5.35e-07	4	1	2.80e-10	5.37e-10	1.69e-10	u	273	0	0	348.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-11-04 16:39:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	001.1		g	-18.9	5.54e-07	5	1	2.26e-10	2.53e-10	4.48e-10	u	273	0	0	373.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-11-11 14:45:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	001.2		g	-19.1	5.65e-07	6	1	2.90e-10	2.29e-10	4.35e-10	u	273	0	0	423.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-11-23 18:55:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	000.0		g	-18.6	5.69e-07	7	1	2.35e-10	3.30e-10	3.11e-10	u	273	0	0	473.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2015-12-10 18:42:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	357.3		g	-18.6	5.65e-07	8	1	2.15e-10	2.91e-10	3.72e-10	u	273	0	0	523.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-01-07 12:34:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.7	359.6		g	-18.3	5.62e-07	9	1	2.45e-10	1.43e-09	3.19e-10	u	273	0	0	573.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-01-08 20:49:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.2	000.6		g	-18.4	5.46e-07	10	1	1.94e-10	1.02e-09	2.78e-10	u	273	0	0	623.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-01-13 11:19:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.3	002.2		g	-18.2	5.00e-07	11	1	1.77e-10	9.45e-10	2.59e-10	u	273	0	0	673.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-01-20 13:26:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	358.2		g	-18.2	4.89e-07	12	1	1.94e-10	6.05e-10	2.84e-10	u	273	0	0	698.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-01-22 12:01:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.5	000.9		g	-18.3	4.62e-07	13	1	1.72e-10	9.29e-10	2.46e-10	u	273	0	0	723.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-01-29 14:30:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	000.1		g	-18.1	4.43e-07	14	1	2.29e-10	5.48e-10	2.49e-10	u	273	0	0	748.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-02-05 10:23:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	358.2		g	-18.1	4.13e-07	15	1	1.91e-10	2.07e-10	2.71e-10	u	273	0	0	773.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-02-11 13:35:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	358.9		g	-18.4	3.90e-07	16	1	2.02e-10	2.81e-10	2.39e-10	u	273	0	0	788.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-02-19 11:42:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	357.1		g	-18.3	3.61e-07	17	1	1.61e-10	4.09e-10	2.11e-10	u	273	0	0	803.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-02-22 10:44:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.5	000.1		g	-18.5	3.04e-07	18	1	1.38e-10	5.94e-10	1.99e-10	u	273	0	0	818.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-02-26 10:20:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	359.3		g	-18.7	3.03e-07	19	1	1.37e-10	2.38e-10	1.72e-10	u	273	0	0	823.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-02-29 10:16:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	000.2		g	-19.3	2.15e-07	20	1	9.81e-11	1.56e-10	1.51e-10	u	273	0	0	828.0
This study	unknown	Z72.3	Z72	Z72.3a	Z72.3a:LP-DIR-T	hargrave 2016-03-03 14:11:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	001.1		g	-19.5	2.16e-07	21	1	9.06e-11	2.35e-10	1.14e-10	u	273	0	0	833.0
