tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-04-06 14:08:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	027.0		g	-43.5	1.36e-05	25	1	6.19e-09	1.41e-08	5.74e-09	u	273	0	0	846.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-04-08 12:58:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	022.5		g	-43.5	1.34e-05	26	1	7.32e-09	5.30e-09	4.59e-09	u	273	0	0	849.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-04-18 19:03:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	024.5		g	-43.3	1.33e-05	27	1	4.58e-09	1.10e-08	4.40e-09	u	273	0	0	852.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-04-24 13:58:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	030.4		g	-43.7	1.33e-05	28	1	7.44e-09	7.27e-09	6.85e-09	u	273	0	0	855.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-04-24 15:30:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	030.9		g	-43.8	1.33e-05	29	1	6.46e-09	8.74e-09	7.11e-09	u	273	0	0	855.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-05-01 11:54:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	024.9		g	-43.4	1.31e-05	30	1	7.29e-09	6.27e-09	5.86e-09	u	273	0	0	858.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-05-08 14:09:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	025.3		g	-43.5	1.31e-05	31	1	6.93e-09	5.37e-09	5.45e-09	u	273	0	0	863.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-05-12 09:17:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	026.4		g	-43.4	1.29e-05	32	1	4.98e-09	8.81e-09	5.66e-09	u	273	0	0	883.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-05-20 13:27:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	026.0		g	-43.2	1.25e-05	33	1	4.72e-09	1.01e-08	5.62e-09	u	273	0	0	903.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-05-23 11:29:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	027.9		g	-43.3	1.15e-05	34	1	6.03e-09	4.30e-09	5.35e-09	u	273	0	0	923.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-05-24 20:52:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	026.5		g	-43.1	1.04e-05	35	1	4.28e-09	5.35e-09	4.55e-09	u	273	0	0	933.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-05-29 11:53:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	026.0		g	-43.3	1.03e-05	36	1	3.64e-09	9.09e-09	4.66e-09	u	273	0	0	943.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-06-03 11:27:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	026.6		g	-44.2	2.49e-06	37	1	1.11e-09	3.11e-09	1.19e-09	u	273	0	0	948.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-06-08 13:02:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	027.7		g	-44.9	2.69e-06	38	1	1.36e-09	3.70e-09	1.34e-09	u	273	0	0	953.0
This study	unknown	Z81.1	Z81	Z81.1a	Z81.1a:LP-DIR-T	hargrave 2016-06-14 10:57:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	027.9		g	-45.2	2.50e-06	39	1	1.25e-09	3.39e-09	1.11e-09	u	273	0	0	958.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-10-02 09:40:55	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.0	038.4		g	-45.9	1.94e-05	1	1	3.47e-09	6.51e-09	6.82e-09	u	273	0	0	273
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-10-08 17:32:28	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.9	036.4		g	-46.1	1.96e-05	2	1	8.63e-09	1.39e-08	5.68e-09	u	273	0	0	77
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-10-21 14:10:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	037.6		g	-47.3	1.99e-05	3	1	1.41e-08	8.20e-09	2.98e-09	u	273	0	0	348.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-10-28 17:14:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.7	036.5		g	-47.1	2.01e-05	4	1	5.64e-09	3.22e-09	3.07e-09	u	273	0	0	373.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-11-04 18:57:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.6	036.9		g	-46.6	2.00e-05	5	1	2.52e-08	1.96e-08	9.64e-09	u	273	0	0	423.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-11-18 17:42:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	040.2		g	-46.5	2.01e-05	6	1	1.06e-08	6.66e-09	4.98e-09	u	273	0	0	473.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-12-16 11:59:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	038.1		g	-46.6	2.00e-05	7	1	9.71e-09	6.35e-09	8.21e-09	u	273	0	0	523.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2015-12-20 10:03:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	041.1		g	-46.5	2.00e-05	8	1	4.31e-09	9.26e-09	7.79e-09	u	273	0	0	573.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-01-04 12:44:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	042.7		g	-46.5	1.99e-05	9	1	8.08e-09	1.50e-08	7.27e-09	u	273	0	0	623.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-01-06 13:53:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	038.4		g	-46.3	1.97e-05	10	1	1.09e-08	4.88e-09	8.41e-09	u	273	0	0	673.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-01-08 13:09:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	039.1		g	-46.4	1.96e-05	11	1	4.84e-09	1.24e-08	7.11e-09	u	273	0	0	698.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-01-14 10:39:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	038.3		g	-46.2	1.96e-05	12	1	1.11e-08	5.68e-09	8.10e-09	u	273	0	0	723.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-01-21 13:18:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	040.8		g	-46.3	1.95e-05	13	1	8.86e-09	1.40e-08	6.60e-09	u	273	0	0	748.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-01-28 14:03:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	039.2		g	-46.1	1.94e-05	14	1	4.69e-09	7.36e-09	7.99e-09	u	273	0	0	773.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-02-05 12:41:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	038.8		g	-46.2	1.93e-05	15	1	6.09e-09	7.14e-09	7.54e-09	u	273	0	0	788.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-02-12 16:01:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	039.3		g	-46.1	1.93e-05	16	1	1.61e-08	7.51e-09	1.00e-08	u	273	0	0	803.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-02-25 13:06:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.7	034.5		g	-42.1	2.90e-05	17	1	2.06e-07	1.04e-07	1.69e-07	u	273	0	0	818.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-02-25 14:48:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	039.9		g	-46.0	1.90e-05	18	1	1.02e-08	7.23e-09	7.33e-09	u	273	0	0	818.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-02-28 12:10:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	039.2		g	-46.3	1.88e-05	19	1	1.02e-08	8.80e-09	6.67e-09	u	273	0	0	823.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-02-28 13:35:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	039.3		g	-46.3	1.88e-05	20	1	9.78e-09	8.76e-09	6.45e-09	u	273	0	0	823.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-03-06 16:16:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	040.2		g	-46.2	1.83e-05	21	1	6.95e-09	6.90e-09	9.50e-09	u	273	0	0	828.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-03-13 13:37:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	038.8		g	-46.4	1.82e-05	22	1	2.13e-08	1.73e-08	8.71e-09	u	273	0	0	833.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-03-17 11:21:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	037.9		g	-45.8	1.81e-05	23	1	7.66e-09	5.98e-09	7.04e-09	u	273	0	0	838.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-03-25 09:07:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	038.8		g	-46.0	1.80e-05	24	1	5.41e-09	6.35e-09	6.17e-09	u	273	0	0	843.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-04-06 14:09:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	038.9		g	-46.2	1.78e-05	25	1	1.40e-08	8.24e-09	8.84e-09	u	273	0	0	846.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-04-08 13:00:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	036.1		g	-46.4	1.75e-05	26	1	1.09e-08	6.20e-09	8.03e-09	u	273	0	0	849.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-04-18 19:04:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	038.1		g	-46.1	1.75e-05	27	1	1.08e-08	5.59e-09	6.55e-09	u	273	0	0	852.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-04-24 13:59:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	037.0		g	-46.4	1.73e-05	28	1	7.30e-09	7.24e-09	9.27e-09	u	273	0	0	855.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-04-24 15:34:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	037.0		g	-46.5	1.73e-05	29	1	7.15e-09	7.86e-09	9.17e-09	u	273	0	0	855.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-05-01 11:58:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	039.5		g	-46.4	1.72e-05	30	1	1.26e-08	7.89e-09	8.55e-09	u	273	0	0	858.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-05-08 14:11:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	037.8		g	-46.4	1.71e-05	31	1	1.69e-08	1.23e-08	8.11e-09	u	273	0	0	863.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-05-12 09:19:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	038.5		g	-46.3	1.67e-05	32	1	1.13e-08	7.39e-09	8.59e-09	u	273	0	0	883.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-05-20 13:28:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	037.6		g	-46.3	1.63e-05	33	1	1.06e-08	9.42e-09	6.57e-09	u	273	0	0	903.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-05-23 11:30:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	039.0		g	-46.3	1.49e-05	34	1	1.55e-08	1.49e-08	6.06e-09	u	273	0	0	923.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-05-24 20:53:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	037.6		g	-46.4	1.38e-05	35	1	7.85e-09	6.64e-09	5.50e-09	u	273	0	0	933.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-05-29 11:55:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	039.1		g	-46.3	1.37e-05	36	1	1.42e-08	1.24e-08	5.81e-09	u	273	0	0	943.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-06-03 11:28:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	037.0		g	-47.0	4.16e-06	37	1	1.56e-09	1.29e-09	1.44e-09	u	273	0	0	948.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-06-08 13:03:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	037.4		g	-46.7	4.43e-06	38	1	3.00e-09	2.38e-09	1.63e-09	u	273	0	0	953.0
This study	unknown	Z81.2	Z81	Z81.2a	Z81.2a:LP-DIR-T	hargrave 2016-06-14 10:58:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	040.2		g	-48.1	3.82e-06	39	1	1.58e-09	1.75e-09	1.18e-09	u	273	0	0	958.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-10-02 09:42:27	LT-NO:LP-DIR-T	pmagpy-3.4.0	0.7	021.0		g	-40.5	7.22e-05	1	1	1.20e-08	1.46e-08	1.94e-08	u	273	0	0	273
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-10-08 17:34:10	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.6	021.9		g	-40.7	7.26e-05	2	1	1.32e-08	5.00e-08	1.86e-08	u	273	0	0	77
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-10-21 14:11:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	019.0		g	-41.2	7.33e-05	3	1	3.66e-08	9.62e-09	2.40e-08	u	273	0	0	348.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-10-28 17:16:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	020.7		g	-41.2	7.37e-05	4	1	1.80e-08	3.65e-08	1.89e-08	u	273	0	0	373.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-11-04 18:59:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	022.1		g	-40.6	7.37e-05	5	1	1.73e-08	3.26e-08	4.06e-08	u	273	0	0	423.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-11-18 17:43:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	022.1		g	-40.6	7.37e-05	6	1	2.13e-08	1.28e-08	2.60e-08	u	273	0	0	473.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-12-16 12:01:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	021.1		g	-40.6	7.41e-05	7	1	1.19e-08	1.34e-08	2.48e-08	u	273	0	0	523.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2015-12-20 10:05:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	022.8		g	-40.6	7.41e-05	8	1	1.84e-08	2.02e-08	2.59e-08	u	273	0	0	573.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2016-01-04 12:46:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	023.5		g	-40.6	7.41e-05	9	1	2.86e-08	9.38e-08	2.65e-08	u	273	0	0	623.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2016-01-06 13:54:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	024.2		g	-40.6	7.37e-05	10	1	1.86e-08	2.06e-08	2.97e-08	u	273	0	0	673.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2016-01-08 13:11:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	022.2		g	-40.5	7.37e-05	11	1	1.60e-08	2.37e-08	2.80e-08	u	273	0	0	698.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2016-01-14 10:41:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	023.1		g	-40.4	7.41e-05	12	1	3.75e-08	2.14e-08	3.48e-08	u	273	0	0	723.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2016-01-21 13:19:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	021.4		g	-40.3	7.41e-05	13	1	2.92e-08	4.12e-08	2.66e-08	u	273	0	0	748.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2016-01-28 14:08:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	022.1		g	-40.5	7.33e-05	14	1	2.07e-08	3.05e-08	3.56e-08	u	273	0	0	773.0
This study	unknown	Z81.3	Z81	Z81.3a	Z81.3a:LP-DIR-T	hargrave 2016-02-05 12:44:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	022.6		g	-40.3	7.33e-05	15	1	3.13e-08	2.43e-08	3.38e-08	u	273	0	0	788.0
