tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z87.1	Z87	Z87.1a	Z87.1a:LP-DIR-T	hargrave 2016-06-14 11:23:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.5	095.7		g	-40.6	7.60e-08	37	1	1.03e-10	7.85e-11	9.17e-11	u	273	0	0	958.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-09-30 17:18:49	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.1	005.1		g	-28.3	2.00e-04	1	1	9.54e-08	1.23e-07	1.17e-07	u	273	0	0	273
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-10-08 14:10:30	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.1	004.0		g	-29.0	2.01e-04	2	1	1.14e-07	2.29e-07	1.32e-07	u	273	0	0	77
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-10-21 14:36:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.5	005.3		g	-28.4	2.01e-04	3	1	1.72e-07	4.36e-07	2.02e-07	u	273	0	0	348.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-10-28 17:40:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	005.3		g	-28.6	2.02e-04	4	1	1.52e-07	9.16e-08	2.36e-07	u	273	0	0	373.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-11-04 15:24:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	004.6		g	-28.2	2.02e-04	5	1	4.76e-08	5.63e-08	5.46e-08	u	273	0	0	423.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-11-12 14:33:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	004.3		g	-28.5	2.01e-04	6	1	5.74e-08	1.10e-07	8.42e-08	u	273	0	0	473.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-12-16 12:26:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	007.2		g	-28.8	2.01e-04	7	1	5.03e-08	1.59e-07	7.82e-08	u	273	0	0	523.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2015-12-20 10:33:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	004.8		g	-28.5	2.01e-04	8	1	8.57e-08	5.82e-08	1.05e-07	u	273	0	0	573.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-01-04 13:14:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.4	006.9		g	-28.5	1.98e-04	9	1	1.45e-07	5.59e-07	9.91e-08	u	273	0	0	623.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-01-06 14:17:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	007.0		g	-28.6	1.98e-04	10	1	8.71e-08	2.26e-07	8.26e-08	u	273	0	0	673.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-01-08 20:32:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	013.8		g	-28.8	1.98e-04	11	1	7.68e-08	2.22e-07	4.28e-08	u	273	0	0	698.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-01-14 11:05:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	006.4		g	-28.4	1.97e-04	12	1	1.04e-07	2.05e-07	9.74e-08	u	273	0	0	723.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-01-21 14:49:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.0	012.4		g	-28.6	1.96e-04	13	1	1.17e-07	3.32e-07	7.35e-08	u	273	0	0	748.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-01-29 14:14:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	003.2		g	-28.5	1.97e-04	14	1	5.33e-08	2.20e-07	4.12e-08	u	273	0	0	773.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-02-10 12:23:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	005.3		g	-28.8	1.96e-04	15	1	5.60e-08	2.70e-07	5.18e-08	u	273	0	0	788.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-02-15 11:23:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	005.6		g	-28.8	1.97e-04	16	1	4.97e-08	2.07e-07	4.82e-08	u	273	0	0	803.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-02-25 13:29:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	006.6		g	-28.6	1.97e-04	17	1	1.00e-07	1.91e-07	9.34e-08	u	273	0	0	818.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-02-28 12:37:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	004.8		g	-28.6	1.96e-04	18	1	8.58e-08	9.93e-08	1.21e-07	u	273	0	0	823.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-02-28 14:02:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	004.8		g	-28.5	1.96e-04	19	1	8.48e-08	1.01e-07	1.15e-07	u	273	0	0	823.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-03-06 16:44:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	006.3		g	-28.8	1.95e-04	20	1	5.20e-08	1.87e-07	7.91e-08	u	273	0	0	828.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-03-13 14:06:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.7	004.3		g	-28.6	1.95e-04	21	1	4.69e-08	3.29e-07	4.67e-08	u	273	0	0	833.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-03-17 11:47:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	005.5		g	-28.6	1.93e-04	22	1	6.95e-08	2.82e-07	5.45e-08	u	273	0	0	838.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-03-25 09:35:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	001.9		g	-28.9	1.92e-04	23	1	8.12e-08	1.13e-07	9.91e-08	u	273	0	0	843.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-04-06 14:36:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	004.4		g	-28.8	1.90e-04	24	1	4.79e-08	1.70e-07	4.33e-08	u	273	0	0	846.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-04-10 18:33:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	005.9		g	-28.7	1.88e-04	25	1	5.89e-08	6.16e-08	6.49e-08	u	273	0	0	849.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-04-18 19:27:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.2	006.4		g	-28.2	1.87e-04	26	1	3.78e-08	3.67e-07	3.06e-08	u	273	0	0	852.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-04-24 14:30:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	004.6		g	-28.4	1.85e-04	27	1	5.84e-08	2.00e-07	5.48e-08	u	273	0	0	855.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-04-24 16:05:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	004.0		g	-28.4	1.85e-04	28	1	5.94e-08	2.42e-07	5.43e-08	u	273	0	0	855.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-05-08 14:40:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	001.1		g	-28.4	1.83e-04	29	1	5.85e-08	7.58e-08	5.27e-08	u	273	0	0	863.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-05-12 09:45:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	002.7		g	-28.8	1.81e-04	30	1	5.07e-08	6.13e-08	5.76e-08	u	273	0	0	883.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-05-20 13:54:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	359.4		g	-28.6	1.78e-04	31	1	7.60e-08	1.70e-07	6.81e-08	u	273	0	0	903.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-05-23 12:00:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	003.5		g	-29.0	1.73e-04	32	1	4.59e-08	2.34e-07	6.39e-08	u	273	0	0	923.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-05-24 21:23:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	006.4		g	-28.7	1.69e-04	33	1	6.07e-08	2.44e-07	8.47e-08	u	273	0	0	933.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-05-29 12:33:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	005.4		g	-28.7	1.57e-04	34	1	5.27e-08	1.46e-07	5.28e-08	u	273	0	0	943.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-06-03 11:55:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	004.5		g	-28.8	9.23e-05	35	1	3.88e-08	1.40e-07	3.39e-08	u	273	0	0	948.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-06-08 13:34:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	007.9		g	-27.9	2.33e-05	36	1	6.99e-09	2.83e-08	7.39e-09	u	273	0	0	953.0
This study	unknown	Z87.2	Z87	Z87.2a	Z87.2a:LP-DIR-T	hargrave 2016-06-14 11:25:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	007.0		g	-26.7	3.64e-06	37	1	1.42e-09	2.18e-09	1.23e-09	u	273	0	0	958.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-09-30 17:20:25	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.4	007.6		g	-32.6	3.60e-04	1	1	1.22e-07	2.08e-07	3.34e-08	u	273	0	0	273
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-10-08 14:12:04	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.2	006.0		g	-32.9	3.61e-04	2	1	1.54e-07	5.19e-07	3.98e-08	u	273	0	0	77
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-10-21 14:37:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	004.2		g	-33.0	3.63e-04	3	1	2.86e-07	3.39e-07	2.63e-07	u	273	0	0	348.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-10-28 17:41:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	003.8		g	-32.9	3.64e-04	4	1	2.03e-07	9.17e-08	2.19e-07	u	273	0	0	373.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-11-04 15:25:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	006.4		g	-32.7	3.63e-04	5	1	6.91e-08	1.26e-07	1.00e-07	u	273	0	0	423.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-11-12 14:34:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.5	004.8		g	-32.7	3.63e-04	6	1	5.06e-08	8.00e-08	4.64e-08	u	273	0	0	473.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-12-16 12:28:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	006.4		g	-33.0	3.62e-04	7	1	8.21e-08	1.26e-07	5.63e-08	u	273	0	0	523.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2015-12-20 10:35:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	007.3		g	-32.9	3.62e-04	8	1	1.30e-07	1.15e-07	4.70e-08	u	273	0	0	573.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-01-04 13:15:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	009.1		g	-32.9	3.60e-04	9	1	8.06e-08	2.22e-07	4.45e-08	u	273	0	0	623.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-01-06 14:19:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	013.4		g	-33.1	3.59e-04	10	1	9.18e-08	1.81e-07	9.15e-08	u	273	0	0	673.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-01-08 20:33:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.7	012.5		g	-33.1	3.58e-04	11	1	6.24e-08	9.83e-08	5.80e-08	u	273	0	0	698.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-01-14 11:09:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	013.1		g	-33.1	3.58e-04	12	1	1.74e-07	4.42e-07	1.01e-07	u	273	0	0	723.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-01-21 14:53:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	007.7		g	-33.0	3.56e-04	13	1	6.55e-08	2.71e-07	3.06e-08	u	273	0	0	748.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-01-29 14:16:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	006.1		g	-32.7	3.58e-04	14	1	1.41e-07	6.30e-08	9.37e-08	u	273	0	0	773.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-02-10 12:25:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	006.7		g	-33.1	3.53e-04	15	1	1.02e-07	1.14e-07	1.10e-07	u	273	0	0	788.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-02-15 11:25:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	007.0		g	-32.9	3.43e-04	16	1	9.27e-08	1.66e-07	9.44e-08	u	273	0	0	803.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-02-25 13:31:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	006.2		g	-32.6	3.35e-04	17	1	9.71e-08	1.77e-07	7.03e-08	u	273	0	0	818.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-02-28 12:39:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	006.9		g	-32.8	3.33e-04	18	1	9.26e-08	1.31e-07	8.11e-08	u	273	0	0	823.0
This study	unknown	Z87.3	Z87	Z87.3a	Z87.3a:LP-DIR-T	hargrave 2016-02-28 14:04:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	007.0		g	-32.8	3.33e-04	19	1	9.67e-08	1.16e-07	7.98e-08	u	273	0	0	823.0
