tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-03-18 00:06:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	349.9		g	-52.0	2.54e-07	21	1	1.24e-10	1.56e-10	5.09e-11	u	273	0	0	838.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-03-30 19:31:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	352.2		g	-57.5	2.62e-07	22	1	1.24e-10	1.48e-10	5.93e-11	u	273	0	0	843.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-04-07 11:33:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	349.3		g	-57.3	2.40e-07	23	1	1.26e-10	1.34e-10	1.24e-10	u	273	0	0	846.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-04-14 11:36:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	358.7		g	-64.7	2.50e-07	24	1	1.00e-10	1.46e-10	5.96e-11	u	273	0	0	849.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-04-19 16:59:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	351.9		g	-56.0	2.19e-07	25	1	7.81e-11	1.17e-10	1.19e-10	u	273	0	0	852.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-04-26 12:42:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	348.4		g	-57.8	2.43e-07	26	1	1.35e-10	1.82e-10	1.02e-10	u	273	0	0	855.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-01 21:03:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	005.8		g	-51.3	2.08e-07	27	1	1.03e-10	2.64e-10	2.66e-10	u	273	0	0	858.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-05 13:01:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	357.4		g	-60.4	2.51e-07	28	1	2.21e-10	2.43e-10	2.19e-10	u	273	0	0	863.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-10 12:37:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	335.8		g	-29.2	1.94e-07	29	1	2.50e-10	2.34e-10	2.73e-10	u	273	0	0	883.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-11 13:09:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	329.8		g	-29.1	1.72e-07	30	1	7.60e-11	1.34e-10	1.03e-10	u	273	0	0	883.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-19 12:04:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.8	340.5		g	-59.3	2.15e-07	31	1	3.35e-10	4.06e-10	3.09e-10	u	273	0	0	903.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-21 16:34:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	11.3	027.1		g	-05.6	1.98e-07	32	1	1.24e-10	7.08e-10	7.90e-10	u	273	0	0	923.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-22 11:36:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.6	020.7		g	-13.4	1.83e-07	33	1	1.22e-10	3.30e-10	1.73e-10	u	273	0	0	923.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-24 12:47:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.0	311.4		g	-54.4	1.88e-07	34	1	2.07e-10	7.91e-10	4.66e-10	u	273	0	0	933.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-29 14:02:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	9.9	055.3		g	41.5	1.70e-07	35	1	1.83e-10	9.58e-10	9.90e-10	u	273	0	0	943.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-05-29 16:40:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	67.4	354.8		g	-04.0	8.46e-08	36	1	1.53e-10	4.04e-09	3.71e-09	u	273	0	0	943.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-06-07 12:59:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.8	328.6		g	-62.8	1.10e-07	37	1	2.01e-10	2.58e-10	2.16e-10	u	273	0	0	948.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-06-10 10:10:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	14.4	091.7		g	11.9	1.57e-07	38	1	6.51e-10	3.20e-10	8.88e-10	u	273	0	0	953.0
This study	unknown	Z71.1	Z71	Z71.1a	Z71.1a:LP-DIR-T	hargrave 2016-06-14 11:35:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.7	081.4		g	09.0	2.02e-07	39	1	2.07e-10	1.15e-09	6.45e-10	u	273	0	0	953.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-09-30 14:14:09	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.9	001.7		g	-51.2	1.29e-06	1	1	7.13e-10	8.64e-10	3.52e-10	u	273	0	0	273
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-10-08 15:28:29	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.6	359.6		g	-50.5	1.27e-06	2	1	7.01e-10	1.97e-09	3.56e-10	u	273	0	0	77
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-10-15 17:37:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.0	002.3		g	-50.7	1.27e-06	3	1	1.22e-09	1.86e-09	8.00e-10	u	273	0	0	348.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-10-28 12:22:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	000.8		g	-50.3	1.31e-06	4	1	1.10e-09	1.05e-09	8.63e-10	u	273	0	0	373.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-11-05 15:04:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	359.7		g	-48.7	1.39e-06	5	1	4.34e-10	3.62e-10	3.00e-10	u	273	0	0	423.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-11-18 16:12:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	358.8		g	-48.1	1.42e-06	6	1	4.98e-10	3.32e-10	5.48e-10	u	273	0	0	473.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-12-10 13:39:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	357.6		g	-47.3	1.43e-06	7	1	3.97e-10	6.75e-10	2.19e-10	u	273	0	0	523.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-12-17 16:37:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	356.8		g	-46.7	1.38e-06	8	1	5.64e-10	4.19e-10	5.57e-10	u	273	0	0	573.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2015-12-20 11:18:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	354.9		g	-46.1	1.29e-06	9	1	8.00e-10	9.02e-10	3.69e-10	u	273	0	0	623.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-01-08 19:40:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	355.9		g	-47.3	1.01e-06	10	1	3.35e-10	1.57e-09	1.69e-10	u	273	0	0	673.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-01-12 12:54:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	355.3		g	-47.5	9.50e-07	11	1	2.86e-10	1.05e-09	1.71e-10	u	273	0	0	698.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-01-14 09:59:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	353.4		g	-47.9	8.54e-07	12	1	3.46e-10	4.91e-10	1.95e-10	u	273	0	0	723.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-01-27 13:07:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	355.9		g	-48.3	7.39e-07	13	1	3.89e-10	6.28e-10	1.69e-10	u	273	0	0	748.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-01-29 13:21:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	355.7		g	-49.0	6.59e-07	14	1	2.84e-10	4.36e-10	1.35e-10	u	273	0	0	773.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-02-04 15:18:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	356.1		g	-49.4	6.05e-07	15	1	2.43e-10	6.07e-10	1.07e-10	u	273	0	0	788.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-02-12 14:38:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	354.1		g	-50.4	5.52e-07	16	1	2.15e-10	2.85e-10	1.08e-10	u	273	0	0	803.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-02-17 14:23:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	354.0		g	-50.3	5.09e-07	17	1	1.92e-10	3.87e-10	1.18e-10	u	273	0	0	818.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-03-02 11:10:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	354.9		g	-50.1	4.94e-07	18	1	2.24e-10	3.18e-10	1.07e-10	u	273	0	0	823.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-03-09 13:06:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	353.5		g	-50.2	4.79e-07	19	1	1.65e-10	2.62e-10	7.42e-11	u	273	0	0	828.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-03-16 11:09:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	352.8		g	-50.2	4.67e-07	20	1	2.02e-10	3.37e-10	5.62e-11	u	273	0	0	833.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-03-18 00:09:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	353.6		g	-49.4	4.48e-07	21	1	1.95e-10	2.39e-10	7.75e-11	u	273	0	0	838.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-03-30 19:33:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	359.0		g	-48.4	4.14e-07	22	1	2.10e-10	5.52e-10	8.15e-11	u	273	0	0	843.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-04-07 11:36:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	359.8		g	-46.9	3.91e-07	23	1	1.96e-10	3.85e-10	8.14e-11	u	273	0	0	846.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-04-14 11:38:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	359.2		g	-46.3	3.80e-07	24	1	1.85e-10	2.94e-10	7.00e-11	u	273	0	0	849.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-04-19 17:02:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.3	002.2		g	-45.2	3.31e-07	25	1	1.26e-10	6.39e-10	6.22e-11	u	273	0	0	852.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-04-26 12:43:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	004.0		g	-44.3	3.33e-07	26	1	1.96e-10	2.23e-10	9.88e-11	u	273	0	0	855.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-05-01 21:08:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	004.6		g	-43.8	3.29e-07	27	1	1.98e-10	4.09e-10	8.85e-11	u	273	0	0	858.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-05-05 13:03:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	004.4		g	-44.0	3.23e-07	28	1	1.56e-10	3.50e-10	7.40e-11	u	273	0	0	863.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-05-10 12:41:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	005.2		g	-43.5	3.05e-07	29	1	1.48e-10	3.53e-10	5.73e-11	u	273	0	0	883.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-05-19 12:06:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	004.6		g	-44.1	2.90e-07	30	1	1.42e-10	2.69e-10	8.23e-11	u	273	0	0	903.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-05-21 16:38:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	007.9		g	-44.7	2.50e-07	31	1	1.26e-10	2.25e-10	7.52e-11	u	273	0	0	923.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-05-24 12:52:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	007.6		g	-47.2	2.19e-07	32	1	1.08e-10	1.39e-10	5.28e-11	u	273	0	0	933.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-05-29 14:04:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	008.5		g	-43.2	1.70e-07	33	1	8.11e-11	1.21e-10	5.96e-11	u	273	0	0	943.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-06-07 13:01:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	004.0		g	-46.4	1.72e-07	34	1	8.35e-11	2.41e-10	4.55e-11	u	273	0	0	948.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-06-10 10:12:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	059.7		g	-29.1	4.98e-08	35	1	3.39e-11	3.75e-11	5.56e-11	u	273	0	0	953.0
This study	unknown	Z71.2	Z71	Z71.2a	Z71.2a:LP-DIR-T	hargrave 2016-06-14 11:37:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	057.3		g	-31.3	5.09e-08	36	1	2.82e-11	4.69e-11	3.14e-11	u	273	0	0	953.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-09-30 14:16:06	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.9	330.9		g	-42.1	1.32e-06	1	1	4.37e-10	9.90e-10	4.12e-10	u	273	0	0	273
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-10-08 15:30:09	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	2.5	333.7		g	-41.7	1.29e-06	2	1	2.14e-10	1.21e-09	8.95e-10	u	273	0	0	77
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-10-15 17:39:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	335.7		g	-41.5	1.31e-06	3	1	3.88e-10	1.48e-09	9.81e-10	u	273	0	0	348.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-10-28 12:23:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	334.9		g	-41.2	1.35e-06	4	1	8.59e-10	6.82e-10	1.18e-09	u	273	0	0	373.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-11-05 15:05:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	341.4		g	-43.8	1.47e-06	5	1	4.15e-10	6.89e-10	9.10e-11	u	273	0	0	423.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-11-18 16:14:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	345.6		g	-43.8	1.51e-06	6	1	5.95e-10	7.08e-10	5.90e-10	u	273	0	0	473.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-12-10 13:40:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	347.9		g	-44.3	1.54e-06	7	1	3.41e-10	1.38e-09	4.29e-10	u	273	0	0	523.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-12-17 16:39:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	351.1		g	-43.5	1.50e-06	8	1	4.68e-10	9.40e-10	5.29e-10	u	273	0	0	573.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2015-12-20 11:20:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	352.7		g	-42.9	1.42e-06	9	1	4.16e-10	9.68e-10	4.22e-10	u	273	0	0	623.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-01-08 19:41:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	349.5		g	-42.0	1.10e-06	10	1	3.12e-10	1.43e-09	3.19e-10	u	273	0	0	673.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-01-12 12:55:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.0	348.8		g	-41.9	1.03e-06	11	1	3.10e-10	1.82e-09	3.85e-10	u	273	0	0	698.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-01-14 10:01:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	344.9		g	-41.5	9.27e-07	12	1	3.50e-10	3.87e-10	1.21e-10	u	273	0	0	723.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-01-27 13:08:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	344.2		g	-40.5	8.12e-07	13	1	3.64e-10	7.31e-10	2.58e-10	u	273	0	0	748.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-01-29 13:22:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	343.3		g	-40.1	7.35e-07	14	1	3.18e-10	5.22e-10	2.42e-10	u	273	0	0	773.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-02-04 15:19:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	342.6		g	-40.0	6.82e-07	15	1	3.39e-10	7.90e-10	1.59e-10	u	273	0	0	788.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-02-12 14:40:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	341.9		g	-40.0	6.40e-07	16	1	2.99e-10	3.79e-10	1.35e-10	u	273	0	0	803.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-02-17 14:25:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	340.3		g	-38.8	6.09e-07	17	1	2.83e-10	6.61e-10	1.99e-10	u	273	0	0	818.0
This study	unknown	Z71.3	Z71	Z71.3a	Z71.3a:LP-DIR-T	hargrave 2016-03-02 11:11:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	342.9		g	-39.1	6.13e-07	18	1	2.28e-10	5.58e-10	1.83e-10	u	273	0	0	823.0
