tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-02-07 14:33:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	027.1		g	-53.7	2.28e-05	14	1	8.80e-09	8.35e-09	4.41e-09	u	273	0	0	773.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-02-11 13:22:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	029.4		g	-54.2	2.26e-05	15	1	7.31e-09	8.43e-09	3.95e-09	u	273	0	0	788.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-02-17 12:13:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	027.9		g	-53.5	2.26e-05	16	1	8.06e-09	8.98e-09	3.02e-09	u	273	0	0	803.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-02-24 16:42:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	027.8		g	-53.7	2.26e-05	17	1	8.52e-09	8.17e-09	4.35e-09	u	273	0	0	818.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-03-02 16:13:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	026.9		g	-53.8	2.26e-05	18	1	7.36e-09	1.01e-08	4.78e-09	u	273	0	0	823.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-03-04 10:58:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	024.8		g	-54.3	2.25e-05	19	1	7.51e-09	9.05e-09	4.77e-09	u	273	0	0	828.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-03-10 12:58:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	025.0		g	-54.3	2.25e-05	20	1	7.13e-09	8.50e-09	4.37e-09	u	273	0	0	833.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-03-13 19:13:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	026.3		g	-54.0	2.25e-05	21	1	6.96e-09	8.31e-09	3.95e-09	u	273	0	0	838.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-03-17 13:34:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	015.2		g	-56.8	1.43e-05	22	1	5.34e-09	1.07e-08	1.99e-09	u	273	0	0	843.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-03-31 13:52:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	026.6		g	-54.0	2.26e-05	23	1	7.66e-09	1.33e-08	6.20e-09	u	273	0	0	846.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-04-10 20:36:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	025.4		g	-54.0	2.26e-05	24	1	7.09e-09	8.56e-09	3.46e-09	u	273	0	0	849.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-04-19 10:07:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	023.8		g	-53.9	2.27e-05	25	1	7.69e-09	7.81e-09	4.06e-09	u	273	0	0	852.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-04-21 14:01:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	026.2		g	-54.0	2.28e-05	26	1	9.54e-09	8.98e-09	2.78e-09	u	273	0	0	855.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-04-25 18:10:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	026.9		g	-54.1	2.27e-05	27	1	1.03e-08	1.01e-08	5.53e-09	u	273	0	0	858.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-05-02 16:42:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	025.3		g	-54.2	2.28e-05	28	1	9.88e-09	1.16e-08	5.44e-09	u	273	0	0	863.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-05-08 13:16:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	025.8		g	-54.2	2.29e-05	29	1	1.04e-08	1.43e-08	6.24e-09	u	273	0	0	883.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-05-12 11:33:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	027.8		g	-54.3	2.36e-05	30	1	1.32e-08	1.02e-08	1.06e-08	u	273	0	0	903.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-05-12 21:05:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	029.2		g	-54.2	2.33e-05	31	1	9.93e-09	1.39e-08	5.50e-09	u	273	0	0	923.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-05-21 17:22:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	026.6		g	-54.8	2.29e-05	32	1	2.02e-08	1.29e-08	9.47e-09	u	273	0	0	933.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-05-24 13:50:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	029.4		g	-56.1	1.80e-05	33	1	1.48e-08	9.25e-09	5.61e-09	u	273	0	0	943.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-05-27 13:11:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	028.3		g	-57.3	1.32e-05	34	1	5.90e-09	5.98e-09	2.40e-09	u	273	0	0	948.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-06-01 13:48:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	017.4		g	-65.6	4.03e-06	35	1	2.73e-09	3.39e-09	7.29e-10	u	273	0	0	953.0
This study	unknown	Z95.1	Z95	Z95.1a	Z95.1a:LP-DIR-T	hargrave 2016-06-06 12:56:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	276.6		g	-36.1	8.36e-07	36	1	1.39e-09	9.04e-10	1.00e-09	u	273	0	0	958.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-09-30 19:13:33	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.0	010.0		g	-58.0	1.44e-05	1	1	4.03e-09	4.91e-09	2.03e-09	u	273	0	0	273
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-10-14 17:50:22	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.8	010.9		g	-58.5	1.44e-05	2	1	1.50e-08	1.91e-08	7.44e-09	u	273	0	0	77
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-10-22 14:30:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	007.6		g	-58.4	1.45e-05	3	1	1.50e-08	5.34e-09	8.27e-09	u	273	0	0	348.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-11-04 12:27:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.5	012.8		g	-58.3	1.45e-05	4	1	2.58e-09	2.29e-09	1.12e-09	u	273	0	0	373.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-11-11 14:25:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.5	012.1		g	-58.4	1.46e-05	5	1	2.33e-09	2.98e-09	1.62e-09	u	273	0	0	423.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-11-23 18:39:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	011.8		g	-58.2	1.47e-05	6	1	4.61e-09	2.49e-09	2.27e-09	u	273	0	0	473.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-12-10 18:28:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.5	009.8		g	-58.2	1.47e-05	7	1	2.60e-09	2.28e-09	1.63e-09	u	273	0	0	523.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2015-12-17 14:22:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	014.5		g	-57.7	1.47e-05	8	1	9.90e-09	5.20e-09	1.76e-09	u	273	0	0	573.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-01-08 12:13:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	014.5		g	-58.1	1.47e-05	9	1	6.30e-09	1.61e-08	1.55e-09	u	273	0	0	623.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-01-13 13:08:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	014.6		g	-57.9	1.47e-05	10	1	4.31e-09	1.27e-08	1.46e-09	u	273	0	0	673.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-01-21 12:21:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	015.2		g	-58.0	1.47e-05	11	1	4.63e-09	7.78e-09	1.34e-09	u	273	0	0	698.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-01-28 13:04:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	013.9		g	-57.8	1.47e-05	12	1	4.78e-09	5.42e-09	2.22e-09	u	273	0	0	723.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-02-04 13:02:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	014.1		g	-57.6	1.47e-05	13	1	4.64e-09	5.13e-09	2.56e-09	u	273	0	0	748.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-02-07 14:35:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	015.9		g	-57.4	1.47e-05	14	1	4.96e-09	6.11e-09	2.84e-09	u	273	0	0	773.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-02-11 13:23:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	016.9		g	-57.9	1.45e-05	15	1	6.74e-09	6.69e-09	3.96e-09	u	273	0	0	788.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-02-17 12:14:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	016.8		g	-57.1	1.44e-05	16	1	5.07e-09	4.93e-09	2.58e-09	u	273	0	0	803.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-02-24 16:44:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	015.8		g	-57.3	1.44e-05	17	1	4.60e-09	5.16e-09	2.77e-09	u	273	0	0	818.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-03-02 16:15:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	014.5		g	-57.2	1.43e-05	18	1	4.88e-09	7.16e-09	2.76e-09	u	273	0	0	823.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-03-04 10:59:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	015.6		g	-57.5	1.43e-05	19	1	5.11e-09	6.33e-09	2.61e-09	u	273	0	0	828.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-03-10 13:00:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	014.4		g	-57.3	1.43e-05	20	1	4.75e-09	4.98e-09	2.35e-09	u	273	0	0	833.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-03-13 19:14:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	014.9		g	-57.2	1.43e-05	21	1	4.59e-09	5.15e-09	2.16e-09	u	273	0	0	838.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-03-17 13:36:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	015.3		g	-56.8	1.42e-05	22	1	4.96e-09	1.11e-08	2.13e-09	u	273	0	0	843.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-03-31 13:53:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	015.3		g	-57.1	1.43e-05	23	1	5.45e-09	8.37e-09	2.27e-09	u	273	0	0	846.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-04-10 20:37:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	017.1		g	-57.0	1.43e-05	24	1	4.64e-09	4.96e-09	2.04e-09	u	273	0	0	849.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-04-19 10:08:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	017.4		g	-57.2	1.43e-05	25	1	6.21e-09	1.22e-08	1.68e-09	u	273	0	0	852.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-04-21 14:03:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	016.5		g	-57.3	1.44e-05	26	1	4.31e-09	8.26e-09	1.85e-09	u	273	0	0	855.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-04-25 18:12:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	016.1		g	-57.2	1.43e-05	27	1	8.13e-09	1.19e-08	2.51e-09	u	273	0	0	858.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-05-02 16:43:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	013.8		g	-57.3	1.44e-05	28	1	7.59e-09	7.02e-09	3.70e-09	u	273	0	0	863.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-05-08 13:17:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	015.0		g	-57.2	1.44e-05	29	1	6.98e-09	8.95e-09	3.02e-09	u	273	0	0	883.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-05-12 11:35:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	016.2		g	-57.0	1.48e-05	30	1	7.34e-09	8.38e-09	4.27e-09	u	273	0	0	903.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-05-12 21:07:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	014.6		g	-57.1	1.47e-05	31	1	6.32e-09	8.04e-09	2.83e-09	u	273	0	0	923.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-05-21 17:24:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	014.7		g	-58.0	1.47e-05	32	1	1.12e-08	7.80e-09	4.38e-09	u	273	0	0	933.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-05-24 13:52:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	015.6		g	-59.4	1.22e-05	33	1	5.71e-09	5.27e-09	2.20e-09	u	273	0	0	943.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-05-27 13:12:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	015.8		g	-61.2	8.82e-06	34	1	4.27e-09	5.50e-09	2.27e-09	u	273	0	0	948.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-06-01 13:50:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	031.7		g	-65.7	3.04e-06	35	1	2.00e-09	2.01e-09	8.63e-10	u	273	0	0	953.0
This study	unknown	Z95.2	Z95	Z95.2a	Z95.2a:LP-DIR-T	hargrave 2016-06-06 12:57:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.9	254.4		g	-37.9	7.45e-07	36	1	1.42e-09	1.09e-09	6.95e-10	u	273	0	0	958.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-09-30 19:15:11	LT-NO:LP-DIR-T	pmagpy-3.4.0	0.8	014.5		g	-67.6	2.67e-05	1	1	5.12e-09	8.14e-09	2.47e-09	u	273	0	0	273
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-10-14 17:51:58	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	2.1	013.8		g	-68.0	2.69e-05	2	1	2.41e-08	5.73e-09	8.93e-09	u	273	0	0	77
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-10-22 14:34:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	011.9		g	-68.3	2.69e-05	3	1	2.52e-08	4.60e-09	9.64e-09	u	273	0	0	348.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-11-04 12:28:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	017.7		g	-67.9	2.70e-05	4	1	9.73e-09	6.62e-09	2.30e-09	u	273	0	0	373.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-11-11 14:27:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	016.9		g	-67.9	2.71e-05	5	1	8.15e-09	8.97e-09	2.63e-09	u	273	0	0	423.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-11-23 18:40:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.7	016.0		g	-67.8	2.72e-05	6	1	5.45e-09	6.48e-09	2.68e-09	u	273	0	0	473.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-12-10 18:29:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.5	015.4		g	-67.9	2.72e-05	7	1	4.22e-09	5.55e-09	1.80e-09	u	273	0	0	523.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2015-12-17 14:23:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	017.0		g	-68.0	2.71e-05	8	1	5.18e-09	1.07e-08	1.58e-09	u	273	0	0	573.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-01-08 12:14:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	017.9		g	-67.9	2.72e-05	9	1	7.60e-09	8.06e-09	2.30e-09	u	273	0	0	623.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-01-13 13:10:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.6	019.1		g	-67.9	2.71e-05	10	1	5.81e-09	5.87e-09	2.97e-09	u	273	0	0	673.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-01-21 12:23:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.7	019.7		g	-68.0	2.71e-05	11	1	5.99e-09	7.20e-09	2.53e-09	u	273	0	0	698.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-01-28 13:06:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	015.9		g	-68.0	2.69e-05	12	1	9.14e-09	1.04e-08	1.98e-09	u	273	0	0	723.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-02-04 13:04:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	017.1		g	-67.9	2.69e-05	13	1	9.82e-09	1.08e-08	3.23e-09	u	273	0	0	748.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-02-07 14:36:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	019.9		g	-67.6	2.69e-05	14	1	1.18e-08	1.17e-08	5.87e-09	u	273	0	0	773.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-02-11 13:24:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	017.3		g	-68.2	2.66e-05	15	1	8.33e-09	1.20e-08	3.83e-09	u	273	0	0	788.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-02-17 12:15:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	017.8		g	-67.4	2.66e-05	16	1	9.87e-09	1.45e-08	4.94e-09	u	273	0	0	803.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-02-24 16:45:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	018.0		g	-67.6	2.65e-05	17	1	1.17e-08	1.25e-08	5.69e-09	u	273	0	0	818.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-03-02 16:16:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	018.3		g	-67.6	2.64e-05	18	1	9.11e-09	1.15e-08	4.29e-09	u	273	0	0	823.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-03-04 11:01:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	016.1		g	-68.2	2.63e-05	19	1	8.52e-09	9.74e-09	2.91e-09	u	273	0	0	828.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-03-10 13:01:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	016.5		g	-68.1	2.62e-05	20	1	9.47e-09	1.19e-08	2.45e-09	u	273	0	0	833.0
This study	unknown	Z95.3	Z95	Z95.3a	Z95.3a:LP-DIR-T	hargrave 2016-03-13 19:16:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	016.2		g	-68.0	2.61e-05	21	1	1.14e-08	1.22e-08	3.34e-09	u	273	0	0	838.0
