tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-03-25 08:51:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	358.6		g	-37.3	3.63e-07	23	1	1.52e-10	4.28e-10	2.13e-10	u	273	0	0	843.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-04-06 13:55:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.8	006.3		g	-37.6	3.73e-07	24	1	1.52e-10	6.07e-10	2.57e-10	u	273	0	0	846.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-04-08 12:44:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	359.6		g	-37.8	3.47e-07	25	1	1.29e-10	3.83e-10	2.58e-10	u	273	0	0	849.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-04-18 18:51:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	005.8		g	-38.1	3.57e-07	26	1	1.11e-10	2.13e-10	2.47e-10	u	273	0	0	852.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-04-24 13:42:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	002.7		g	-37.3	3.39e-07	27	1	1.32e-10	4.40e-10	2.81e-10	u	273	0	0	855.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-04-24 15:14:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	002.0		g	-38.2	3.44e-07	28	1	1.41e-10	3.72e-10	9.54e-11	u	273	0	0	855.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-05-01 11:38:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	007.5		g	-38.6	3.50e-07	29	1	1.58e-10	4.23e-10	7.25e-11	u	273	0	0	858.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-05-08 13:56:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	001.1		g	-37.4	3.34e-07	30	1	1.41e-10	4.81e-10	7.67e-11	u	273	0	0	863.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-05-12 09:03:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	006.5		g	-39.9	3.22e-07	31	1	1.45e-10	4.61e-10	8.66e-11	u	273	0	0	883.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-05-20 13:14:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	002.0		g	-38.3	2.92e-07	32	1	1.26e-10	1.95e-10	8.75e-11	u	273	0	0	903.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-05-23 11:13:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	007.2		g	-34.5	2.45e-07	33	1	1.37e-10	3.07e-10	6.82e-11	u	273	0	0	923.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-05-24 20:36:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	012.8		g	-33.6	1.99e-07	34	1	8.59e-11	1.83e-10	4.30e-11	u	273	0	0	933.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-05-29 11:37:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	358.0		g	-57.7	1.12e-07	35	1	7.49e-11	7.58e-11	3.28e-11	u	273	0	0	943.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-03 11:13:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	332.9		g	-23.1	9.32e-08	36	1	5.75e-11	9.36e-11	7.22e-11	u	273	0	0	948.0
This study	unknown	Z80.1	Z80	Z80.1a	Z80.1a:LP-DIR-T	hargrave 2016-06-08 12:47:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	082.7		g	-10.8	6.69e-08	37	1	7.44e-11	8.88e-11	2.75e-11	u	273	0	0	953.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-10-02 09:26:28	LT-NO:LP-DIR-T	pmagpy-3.4.0	0.9	012.2		g	-21.7	4.47e-06	1	1	9.94e-10	1.58e-09	7.44e-10	u	273	0	0	273
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-10-08 17:18:39	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	5.1	011.9		g	-22.3	4.47e-06	2	1	2.64e-09	1.02e-08	6.76e-10	u	273	0	0	77
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-10-21 13:57:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.7	014.8		g	-22.7	4.55e-06	3	1	3.47e-09	5.23e-09	4.26e-09	u	273	0	0	348.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-10-28 16:59:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	011.6		g	-22.7	4.58e-06	4	1	1.97e-09	9.64e-10	3.76e-09	u	273	0	0	373.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-11-04 18:42:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.1	006.2		g	-22.5	4.58e-06	5	1	1.39e-09	1.06e-08	8.34e-10	u	273	0	0	423.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-11-18 17:26:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	012.7		g	-22.5	4.55e-06	6	1	6.78e-10	2.18e-09	9.59e-10	u	273	0	0	473.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-12-16 11:43:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	012.7		g	-22.5	4.51e-06	7	1	2.04e-09	4.73e-09	5.90e-10	u	273	0	0	523.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2015-12-20 09:49:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	014.3		g	-22.4	4.47e-06	8	1	5.16e-10	1.68e-09	8.93e-10	u	273	0	0	573.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-01-04 12:30:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.5	014.0		g	-22.4	4.39e-06	9	1	3.45e-09	1.06e-08	8.34e-10	u	273	0	0	623.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-01-06 13:37:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.6	016.5		g	-22.3	4.28e-06	10	1	5.67e-10	8.28e-10	6.23e-10	u	273	0	0	673.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-01-08 12:55:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	014.6		g	-22.2	4.28e-06	11	1	1.25e-09	4.23e-09	4.95e-10	u	273	0	0	698.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-01-13 13:51:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	015.0		g	-22.1	4.24e-06	12	1	2.07e-09	6.25e-09	4.97e-10	u	273	0	0	723.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-01-21 13:03:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	018.9		g	-22.1	4.20e-06	13	1	1.05e-09	3.02e-09	4.26e-10	u	273	0	0	748.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-01-28 13:49:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	015.0		g	-22.0	4.20e-06	14	1	1.87e-09	4.73e-09	1.21e-09	u	273	0	0	773.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-02-05 12:26:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	014.8		g	-21.8	4.20e-06	15	1	8.26e-10	2.10e-09	1.04e-09	u	273	0	0	788.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-02-12 15:46:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	017.2		g	-21.6	4.24e-06	16	1	9.54e-10	2.38e-09	1.08e-09	u	273	0	0	803.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-02-25 12:52:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	016.8		g	-21.6	4.16e-06	17	1	8.63e-10	1.25e-09	1.07e-09	u	273	0	0	818.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-02-28 11:55:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	017.1		g	-21.5	4.16e-06	18	1	8.27e-10	1.25e-09	1.34e-09	u	273	0	0	823.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-02-28 13:19:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	017.4		g	-21.5	4.16e-06	19	1	9.63e-10	9.66e-10	1.33e-09	u	273	0	0	823.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-03-06 16:02:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	016.3		g	-21.6	4.13e-06	20	1	8.86e-10	1.44e-09	1.17e-09	u	273	0	0	828.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-03-13 13:22:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	017.6		g	-21.7	4.09e-06	21	1	5.55e-10	1.47e-09	1.01e-09	u	273	0	0	833.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-03-16 14:49:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	016.8		g	-21.6	4.09e-06	22	1	7.08e-10	1.16e-09	1.20e-09	u	273	0	0	838.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-03-25 08:52:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	016.9		g	-21.7	4.05e-06	23	1	8.05e-10	1.16e-09	1.11e-09	u	273	0	0	843.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-04-06 13:57:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	017.2		g	-21.7	4.05e-06	24	1	1.06e-09	3.24e-09	1.09e-09	u	273	0	0	846.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-04-08 12:45:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	015.3		g	-21.7	4.01e-06	25	1	8.06e-10	3.07e-09	1.12e-09	u	273	0	0	849.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-04-18 18:53:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	016.8		g	-21.6	4.01e-06	26	1	1.10e-09	1.93e-09	9.69e-10	u	273	0	0	852.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-04-24 13:44:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	019.5		g	-21.8	3.97e-06	27	1	1.06e-09	3.10e-09	1.35e-09	u	273	0	0	855.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-04-24 15:15:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	019.6		g	-21.8	3.97e-06	28	1	1.03e-09	2.87e-09	1.36e-09	u	273	0	0	855.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-05-01 11:40:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	017.6		g	-21.8	3.93e-06	29	1	8.48e-10	1.29e-09	1.17e-09	u	273	0	0	858.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-05-08 13:58:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	015.0		g	-21.7	3.93e-06	30	1	7.49e-10	1.33e-09	1.18e-09	u	273	0	0	863.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-05-12 09:05:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	016.8		g	-21.8	3.81e-06	31	1	6.63e-10	1.35e-09	1.11e-09	u	273	0	0	883.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-05-20 13:15:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	016.8		g	-21.6	3.58e-06	32	1	7.92e-10	2.10e-09	1.23e-09	u	273	0	0	903.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-05-23 11:15:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	016.3		g	-20.9	2.96e-06	33	1	7.90e-10	1.52e-09	9.58e-10	u	273	0	0	923.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-05-24 20:38:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	016.8		g	-21.2	2.49e-06	34	1	1.14e-09	1.64e-09	8.33e-10	u	273	0	0	933.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-05-29 11:39:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	018.8		g	-23.1	1.67e-06	35	1	6.47e-10	1.59e-09	5.00e-10	u	273	0	0	943.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-03 11:14:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	013.4		g	-20.9	1.05e-06	36	1	3.29e-10	4.74e-10	3.96e-10	u	273	0	0	948.0
This study	unknown	Z80.2	Z80	Z80.2a	Z80.2a:LP-DIR-T	hargrave 2016-06-08 12:49:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	034.0		g	-21.2	3.97e-07	37	1	2.19e-10	2.74e-10	1.77e-10	u	273	0	0	953.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-10-02 09:29:39	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.2	335.7		g	-23.3	7.49e-07	1	1	3.16e-10	7.70e-10	9.24e-11	u	273	0	0	273
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-10-08 17:20:15	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	6.2	334.2		g	-24.3	7.98e-07	2	1	9.92e-10	2.08e-09	2.81e-10	u	273	0	0	77
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-10-21 13:58:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	335.9		g	-23.6	8.48e-07	3	1	2.92e-10	9.15e-10	5.22e-10	u	273	0	0	348.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-10-28 17:00:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	335.0		g	-23.6	9.21e-07	4	1	4.87e-10	6.43e-10	4.42e-10	u	273	0	0	373.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-11-04 18:43:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	334.1		g	-24.9	9.40e-07	5	1	6.09e-10	7.21e-10	6.86e-10	u	273	0	0	423.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-11-18 17:28:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	335.1		g	-25.4	9.28e-07	6	1	4.85e-10	7.87e-10	1.59e-10	u	273	0	0	473.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-12-16 11:45:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	334.3		g	-26.5	8.90e-07	7	1	3.75e-10	7.95e-10	3.02e-10	u	273	0	0	523.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2015-12-20 09:51:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	334.7		g	-26.2	8.71e-07	8	1	3.05e-10	5.49e-10	2.54e-10	u	273	0	0	573.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-01-04 12:32:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.2	333.1		g	-26.5	8.33e-07	9	1	9.02e-10	1.80e-09	2.60e-10	u	273	0	0	623.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-01-06 13:39:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	333.8		g	-27.2	7.56e-07	10	1	5.09e-10	9.86e-10	2.83e-10	u	273	0	0	673.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-01-08 12:57:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.3	332.0		g	-27.5	7.33e-07	11	1	8.69e-10	1.56e-09	2.42e-10	u	273	0	0	698.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-01-13 13:53:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.0	334.6		g	-27.8	7.14e-07	12	1	8.52e-10	1.78e-09	2.38e-10	u	273	0	0	723.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-01-21 13:05:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.3	334.3		g	-28.0	6.95e-07	13	1	6.31e-10	1.25e-09	2.44e-10	u	273	0	0	748.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-01-28 13:51:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	334.6		g	-28.5	6.69e-07	14	1	3.26e-10	6.06e-10	2.91e-10	u	273	0	0	773.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-02-05 12:27:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	334.4		g	-28.8	6.57e-07	15	1	4.19e-10	5.35e-10	3.34e-10	u	273	0	0	788.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-02-12 15:48:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	335.0		g	-29.6	6.49e-07	16	1	2.46e-10	3.17e-10	2.25e-10	u	273	0	0	803.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-02-25 12:53:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	335.0		g	-30.1	6.30e-07	17	1	3.21e-10	5.39e-10	2.65e-10	u	273	0	0	818.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-02-28 11:57:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	335.9		g	-30.4	6.23e-07	18	1	3.71e-10	4.15e-10	2.98e-10	u	273	0	0	823.0
This study	unknown	Z80.3	Z80	Z80.3a	Z80.3a:LP-DIR-T	hargrave 2016-02-28 13:21:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	335.9		g	-30.4	6.23e-07	19	1	3.89e-10	4.40e-10	3.00e-10	u	273	0	0	823.0
