tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-03-16 11:21:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	24.1	281.2		g	33.3	2.14e-07	27	1	1.31e-10	3.30e-09	2.52e-10	u	273	0	0	833.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-03-16 12:58:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.7	270.3		g	27.6	2.74e-07	28	1	5.84e-10	2.17e-10	5.86e-11	u	273	0	0	833.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-03-18 00:19:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	21.9	067.0		g	64.1	1.74e-07	29	1	6.50e-10	1.96e-09	1.43e-09	u	273	0	0	838.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-03-18 11:49:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	10.8	340.6		g	46.4	1.14e-07	30	1	1.02e-10	4.66e-10	3.50e-10	u	273	0	0	838.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-03-18 12:13:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	10.0	342.5		g	48.9	1.15e-07	31	1	1.14e-10	4.56e-10	2.78e-10	u	273	0	0	838.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-03-30 19:43:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	50.5	261.4		g	26.8	9.24e-08	32	1	1.73e-10	2.38e-09	1.67e-09	u	273	0	0	843.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-03-31 11:27:29	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	278.3		g	-05.9	2.04e-07	33	1	1.73e-10	2.14e-10	1.73e-10	u	273	0	0	843.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-07 11:47:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	64.8	029.5		g	62.2	1.04e-07	34	1	8.47e-10	3.37e-09	3.46e-09	u	273	0	0	846.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-07 13:19:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	21.2	334.8		g	19.7	6.15e-08	35	1	2.34e-10	5.01e-10	3.14e-10	u	273	0	0	846.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-14 11:50:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	23.7	329.4		g	25.9	1.50e-07	36	1	1.48e-09	2.76e-10	1.04e-09	u	273	0	0	849.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-14 14:24:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.9	330.8		g	08.3	1.82e-07	37	1	1.00e-10	4.67e-10	3.40e-10	u	273	0	0	849.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 17:10:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	32.9	104.9		g	-10.0	1.84e-07	38	1	4.45e-10	2.65e-09	2.20e-09	u	273	0	0	852.0
This study	unknown	Z73.1	Z73	Z73.1a	Z73.1a:LP-DIR-T	hargrave 2016-04-19 19:09:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	8.4	100.1		g	-18.7	1.68e-07	39	1	5.70e-10	2.41e-10	2.66e-10	u	273	0	0	852.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-09-30 14:40:41	LT-NO:LP-DIR-T	pmagpy-3.4.0	3.8	309.1		g	20.0	2.15e-07	1	1	2.76e-10	2.18e-10	1.44e-10	u	273	0	0	273
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-10-08 15:57:45	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.7	314.2		g	11.2	1.99e-07	2	1	2.20e-10	2.45e-10	1.09e-10	u	273	0	0	77
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-10-15 17:50:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	314.5		g	-07.5	2.33e-07	3	1	8.23e-11	1.14e-10	1.19e-10	u	273	0	0	348.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-10-28 12:34:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	318.1		g	-26.6	3.09e-07	4	1	1.89e-10	1.41e-10	1.11e-10	u	273	0	0	373.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-11-05 15:18:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	320.9		g	-41.0	4.01e-07	5	1	1.74e-10	1.83e-10	2.39e-10	u	273	0	0	423.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-11-18 16:27:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	318.8		g	-42.0	3.78e-07	6	1	7.16e-11	1.63e-10	3.54e-10	u	273	0	0	473.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-12-10 13:52:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	316.7		g	-45.3	3.82e-07	7	1	1.82e-10	1.56e-10	3.14e-10	u	273	0	0	523.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-12-17 16:52:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	316.8		g	-49.3	3.82e-07	8	1	8.29e-11	1.56e-10	7.28e-11	u	273	0	0	573.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2015-12-20 11:02:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	314.4		g	-52.4	3.44e-07	9	1	4.24e-10	3.42e-10	9.96e-11	u	273	0	0	623.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-01-08 19:52:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.1	299.6		g	-47.9	2.25e-07	10	1	4.46e-10	2.75e-10	7.97e-11	u	273	0	0	673.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-01-12 13:06:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.4	286.0		g	-46.1	1.86e-07	11	1	3.65e-10	1.05e-10	5.61e-11	u	273	0	0	698.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-01-14 10:12:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.6	275.6		g	-38.1	1.36e-07	12	1	2.86e-10	3.95e-11	5.58e-11	u	273	0	0	723.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-01-27 13:19:27	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	248.5		g	-05.5	1.03e-07	13	1	6.45e-11	1.01e-10	8.50e-11	u	273	0	0	748.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-01-29 13:34:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	235.8		g	08.0	9.47e-08	14	1	6.26e-11	1.46e-10	8.30e-11	u	273	0	0	773.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-02-10 12:36:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.7	226.9		g	22.3	1.06e-07	15	1	1.40e-10	1.05e-10	1.25e-10	u	273	0	0	788.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-02-12 14:52:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.2	230.2		g	34.2	1.26e-07	16	1	1.17e-10	3.24e-10	1.95e-10	u	273	0	0	803.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-02-17 14:36:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	10.5	206.6		g	37.3	1.05e-07	17	1	9.82e-11	4.98e-10	1.56e-10	u	273	0	0	818.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-02-17 15:27:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	47.8	171.3		g	02.1	7.03e-08	18	1	1.03e-10	8.46e-10	1.85e-09	u	273	0	0	818.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-02-17 15:47:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	212.9		g	37.6	1.11e-07	19	1	1.41e-10	5.78e-11	6.41e-11	u	273	0	0	818.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-02 11:22:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	8.8	228.9		g	27.5	1.29e-07	20	1	5.07e-10	1.60e-10	1.23e-10	u	273	0	0	823.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-02 12:57:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	59.2	187.3		g	02.9	6.42e-08	21	1	2.15e-10	2.32e-09	1.66e-09	u	273	0	0	823.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-02 14:46:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.8	222.2		g	28.7	1.18e-07	22	1	2.21e-10	1.39e-10	1.53e-10	u	273	0	0	823.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-09 13:21:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.3	227.6		g	42.3	1.19e-07	23	1	1.00e-10	2.58e-10	2.17e-10	u	273	0	0	828.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-16 11:23:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	10.0	221.6		g	19.2	1.28e-07	24	1	9.58e-11	7.47e-10	1.04e-10	u	273	0	0	833.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-16 13:02:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	221.7		g	18.6	1.49e-07	25	1	1.50e-10	1.98e-10	7.03e-11	u	273	0	0	833.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-18 00:21:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	13.3	216.0		g	30.7	9.44e-08	26	1	7.15e-11	4.52e-10	3.71e-10	u	273	0	0	838.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-18 11:51:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.0	237.4		g	19.2	9.32e-08	27	1	1.73e-10	2.20e-10	1.24e-10	u	273	0	0	838.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-30 19:45:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	17.0	244.6		g	05.9	6.23e-08	28	1	1.53e-10	5.69e-10	3.77e-10	u	273	0	0	843.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-03-31 11:29:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	263.3		g	-05.6	8.44e-08	29	1	9.11e-11	1.44e-10	8.67e-11	u	273	0	0	843.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-07 11:49:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	25.4	246.1		g	00.8	8.90e-08	30	1	2.18e-10	9.35e-10	8.30e-10	u	273	0	0	846.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-07 13:21:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	250.6		g	-08.1	9.63e-08	31	1	1.00e-10	1.31e-10	8.59e-11	u	273	0	0	846.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-14 11:52:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	12.3	292.9		g	-15.3	4.70e-08	32	1	6.42e-11	8.34e-11	2.74e-10	u	273	0	0	849.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-14 14:26:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.7	290.4		g	-27.7	5.31e-08	33	1	8.77e-11	1.83e-10	1.10e-10	u	273	0	0	849.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 17:12:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	41.1	101.6		g	-37.8	4.28e-08	34	1	7.51e-11	7.75e-10	6.01e-10	u	273	0	0	852.0
This study	unknown	Z73.2	Z73	Z73.2a	Z73.2a:LP-DIR-T	hargrave 2016-04-19 19:10:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	9.7	101.4		g	-48.4	4.32e-08	35	1	6.36e-11	1.33e-10	1.37e-10	u	273	0	0	852.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-09-30 14:42:10	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.8	180.5		g	57.3	9.44e-07	1	1	7.43e-10	9.30e-10	3.23e-10	u	273	0	0	273
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-10-08 15:59:21	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	5.6	180.2		g	56.3	9.36e-07	2	1	8.21e-10	2.26e-09	2.81e-10	u	273	0	0	77
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-10-15 17:51:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.5	182.2		g	57.6	9.05e-07	3	1	1.14e-09	1.37e-09	5.29e-10	u	273	0	0	348.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-10-28 12:37:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	190.6		g	61.0	8.25e-07	4	1	1.09e-09	4.41e-10	4.21e-10	u	273	0	0	373.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-11-05 15:19:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	200.8		g	62.7	7.41e-07	5	1	3.49e-10	2.19e-10	1.21e-10	u	273	0	0	423.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-11-18 16:28:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	199.0		g	60.7	7.41e-07	6	1	5.25e-10	2.15e-10	1.51e-10	u	273	0	0	473.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-12-10 13:54:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	199.0		g	58.6	7.37e-07	7	1	5.61e-10	4.58e-10	1.12e-10	u	273	0	0	523.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-12-17 16:54:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	197.4		g	55.8	7.30e-07	8	1	7.55e-10	7.12e-10	2.16e-10	u	273	0	0	573.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2015-12-20 11:04:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	198.6		g	52.6	7.53e-07	9	1	7.70e-10	8.06e-10	1.98e-10	u	273	0	0	623.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-08 19:54:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	10.2	193.4		g	45.7	8.37e-07	10	1	1.31e-09	3.74e-09	3.08e-10	u	273	0	0	673.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-11 11:16:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	10.8	193.8		g	45.3	8.06e-07	11	1	1.26e-09	3.82e-09	1.35e-10	u	273	0	0	673.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-12 13:08:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	9.3	183.9		g	47.9	9.44e-07	12	1	9.98e-10	3.97e-09	2.72e-10	u	273	0	0	698.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-12 15:00:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.8	182.4		g	47.7	9.36e-07	13	1	4.73e-10	2.90e-09	1.52e-10	u	273	0	0	698.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-14 10:14:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	9.0	186.2		g	40.9	9.74e-07	14	1	1.02e-09	3.96e-09	4.78e-10	u	273	0	0	723.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-14 11:34:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	8.1	189.9		g	40.6	9.63e-07	15	1	7.97e-10	3.53e-09	1.90e-10	u	273	0	0	723.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-27 13:21:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	182.8		g	42.3	1.10e-06	16	1	7.33e-10	1.59e-09	7.21e-10	u	273	0	0	748.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-01-29 13:36:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	184.9		g	44.1	9.21e-07	17	1	1.21e-09	1.16e-09	1.43e-09	u	273	0	0	773.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-02-10 12:39:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	164.3		g	46.8	1.38e-06	18	1	3.83e-10	1.94e-09	1.48e-09	u	273	0	0	788.0
This study	unknown	Z73.3	Z73	Z73.3a	Z73.3a:LP-DIR-T	hargrave 2016-02-10 14:36:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	170.5		g	45.9	1.44e-06	19	1	4.12e-10	2.04e-09	2.93e-10	u	273	0	0	788.0
